journey_key,customer_key,product_key,date_key,stage,action,duration,visit_count,duration_bucket
1631,61,15,919,ProductPage,View,19.0,1,Short
1632,69,11,948,ProductPage,View,45.0,1,Medium
1633,34,4,388,Homepage,Click,14.0,1,Short
1634,27,4,210,ProductPage,Click,25.0,1,Short
1635,39,20,267,Homepage,View,85.0,1,Medium
1636,100,15,167,Homepage,View,151.0,1,Long
1637,34,7,232,Homepage,View,276.0,1,Long
1638,75,20,498,Checkout,Drop-off,,1,Long
1639,6,4,142,ProductPage,View,167.0,1,Long
1640,76,1,336,ProductPage,View,194.0,1,Long
1641,15,9,626,ProductPage,View,237.0,1,Long
1642,70,10,134,Homepage,View,276.0,1,Long
1643,30,4,512,Checkout,Drop-off,,1,Long
1644,22,1,681,ProductPage,View,97.0,1,Medium
1645,96,8,1051,Homepage,View,189.0,1,Long
1646,27,5,244,Homepage,View,23.0,1,Short
1647,75,13,469,Checkout,Drop-off,,1,Long
1648,4,13,765,Checkout,Drop-off,,1,Long
1649,1,10,203,Checkout,Drop-off,,1,Long
1650,77,7,139,Homepage,Click,111.0,1,Medium
1651,82,1,36,Homepage,Click,95.0,1,Medium
1652,94,20,535,Homepage,View,47.0,1,Medium
1653,13,4,1043,Checkout,Drop-off,,1,Long
1654,40,5,449,Homepage,Click,57.0,1,Medium
1655,56,8,144,Homepage,View,51.0,1,Medium
1656,49,5,1099,ProductPage,View,161.0,1,Long
1657,90,6,983,Homepage,View,236.0,1,Long
1658,58,12,81,Homepage,Click,95.0,1,Medium
1659,83,10,558,Homepage,Click,101.0,1,Medium
1660,87,14,1049,Homepage,View,174.0,1,Long
1661,63,11,235,ProductPage,View,186.0,1,Long
1662,24,5,113,Homepage,View,253.0,1,Long
1663,93,11,1073,Checkout,Drop-off,,1,Long
1664,62,16,496,ProductPage,View,71.0,1,Medium
1665,6,15,267,Homepage,View,281.0,1,Long
1666,17,7,228,Homepage,View,164.0,1,Long
1667,27,8,870,ProductPage,View,199.0,1,Long
1668,6,16,357,ProductPage,View,220.0,1,Long
1669,9,15,445,Homepage,Click,13.0,1,Short
1670,66,7,43,Homepage,Click,42.0,1,Medium
1671,35,5,122,ProductPage,Click,112.0,1,Medium
1672,18,7,630,ProductPage,Click,110.0,1,Medium
1673,2,12,997,ProductPage,Click,275.0,1,Long
1674,47,16,307,Checkout,Purchase,248.0,1,Long
1675,72,19,673,Homepage,View,64.0,1,Medium
1676,93,18,535,Homepage,View,102.0,1,Medium
1677,77,3,941,ProductPage,View,48.0,1,Medium
1678,92,4,33,Homepage,View,277.0,1,Long
1679,74,1,216,ProductPage,View,288.0,1,Long
1680,50,17,976,ProductPage,View,69.0,1,Medium
1681,56,12,777,Homepage,View,257.0,1,Long
1682,58,8,35,Checkout,Drop-off,,1,Long
1683,76,4,674,Homepage,Click,195.0,1,Long
1684,76,10,662,ProductPage,Click,258.0,1,Long
1685,33,1,746,ProductPage,Click,230.0,1,Long
1686,70,5,45,Checkout,Purchase,33.0,1,Medium
1687,47,10,967,ProductPage,View,116.0,1,Medium
1688,39,20,907,ProductPage,View,293.0,1,Long
1689,90,14,328,ProductPage,View,188.0,1,Long
1690,3,10,77,ProductPage,View,85.0,1,Medium
1691,72,8,1072,Checkout,Drop-off,,1,Long
1692,45,12,762,Homepage,Click,23.0,1,Short
1693,66,8,277,Homepage,View,219.0,1,Long
1694,89,17,113,ProductPage,View,216.0,1,Long
1695,29,5,557,ProductPage,View,247.0,1,Long
1696,61,11,968,Homepage,View,226.0,1,Long
1697,89,13,924,ProductPage,View,114.0,1,Medium
1698,14,18,884,Checkout,Drop-off,,1,Long
1699,13,19,493,ProductPage,View,61.0,1,Medium
1700,82,16,107,ProductPage,View,11.0,1,Short
1701,9,5,512,ProductPage,View,95.0,1,Medium
1702,68,19,242,Homepage,View,68.0,1,Medium
1703,25,17,607,Homepage,View,87.0,1,Medium
1704,85,1,85,ProductPage,View,220.0,1,Long
1705,54,15,1110,Homepage,View,97.0,1,Medium
1706,22,13,126,Homepage,View,278.0,1,Long
1707,70,1,384,Homepage,View,137.0,1,Long
1708,47,17,561,Homepage,Click,76.0,1,Medium
1709,72,19,803,Checkout,Purchase,207.0,1,Long
1710,65,4,636,ProductPage,View,240.0,1,Long
1711,100,13,545,Homepage,View,22.0,1,Short
1712,37,2,580,Homepage,Click,107.0,1,Medium
1713,21,13,504,Homepage,Click,202.0,1,Long
1714,43,1,568,Homepage,View,56.0,1,Medium
1715,62,5,820,Homepage,View,25.0,1,Short
1716,95,15,292,Homepage,View,283.0,1,Long
1717,63,12,877,ProductPage,View,110.0,1,Medium
1718,76,20,726,ProductPage,View,207.0,1,Long
1719,54,10,757,Homepage,Click,191.0,1,Long
1720,72,9,344,Homepage,Click,115.0,1,Medium
1721,98,13,128,Homepage,View,112.0,1,Medium
1722,84,5,315,Checkout,Drop-off,,1,Long
1723,95,8,963,ProductPage,View,152.0,1,Long
1724,51,5,850,ProductPage,View,224.0,1,Long
1725,38,20,1071,ProductPage,View,85.0,1,Medium
1726,43,14,79,Homepage,View,166.0,1,Long
1727,23,1,61,Checkout,Drop-off,,1,Long
1728,94,12,1115,ProductPage,View,179.0,1,Long
1729,54,20,1006,Homepage,View,54.0,1,Medium
1730,21,15,1034,Homepage,View,152.0,1,Long
1731,37,5,863,Homepage,Click,201.0,1,Long
1732,89,12,820,Homepage,View,144.0,1,Long
1733,99,1,631,ProductPage,View,260.0,1,Long
1734,49,18,477,ProductPage,View,26.0,1,Short
1735,66,14,693,Checkout,Drop-off,,1,Long
1736,41,2,44,Homepage,Click,237.0,1,Long
1737,64,7,837,ProductPage,Click,284.0,1,Long
1738,44,10,98,ProductPage,Click,244.0,1,Long
1739,36,20,937,Homepage,View,146.0,1,Long
1740,9,13,182,Checkout,Drop-off,,1,Long
1741,44,14,978,Homepage,Click,111.0,1,Medium
1742,55,11,785,ProductPage,Click,85.0,1,Medium
1743,60,15,1083,ProductPage,Click,86.0,1,Medium
1744,6,14,883,Checkout,Purchase,48.0,1,Medium
1745,5,4,603,Homepage,Click,270.0,1,Long
1746,10,19,64,ProductPage,Click,212.0,1,Long
1747,2,9,70,Homepage,Click,288.0,1,Long
1748,61,20,308,Checkout,Purchase,20.0,1,Short
1749,25,9,641,Checkout,Drop-off,,1,Long
1750,7,5,345,ProductPage,View,181.0,1,Long
1751,47,9,856,ProductPage,View,276.0,1,Long
1752,2,9,955,ProductPage,View,257.0,1,Long
1753,18,9,504,Homepage,View,108.0,1,Medium
1754,21,12,899,ProductPage,View,98.0,1,Medium
1755,97,8,242,Checkout,Drop-off,,1,Long
1756,41,17,289,ProductPage,View,117.0,1,Medium
1757,82,9,626,ProductPage,View,210.0,1,Long
1758,98,16,947,ProductPage,View,146.0,1,Long
1759,51,15,989,Homepage,View,99.0,1,Medium
1760,15,9,249,Checkout,Drop-off,,1,Long
1761,47,1,649,Checkout,Drop-off,,1,Long
1762,67,4,545,Homepage,Click,259.0,1,Long
1763,69,14,73,Checkout,Purchase,126.0,1,Long
1764,52,3,66,ProductPage,View,294.0,1,Long
1765,87,5,122,ProductPage,View,283.0,1,Long
1766,23,5,869,Homepage,Click,95.0,1,Medium
1767,87,1,265,Homepage,View,137.0,1,Long
1768,46,4,436,Checkout,Drop-off,,1,Long
1769,42,20,176,ProductPage,View,242.0,1,Long
1770,18,17,684,Homepage,View,23.0,1,Short
1771,67,15,45,Homepage,View,209.0,1,Long
1772,56,19,394,ProductPage,View,75.0,1,Medium
1773,92,3,433,ProductPage,View,245.0,1,Long
1774,37,15,184,Homepage,Click,223.0,1,Long
1775,77,10,395,ProductPage,Click,11.0,1,Short
1776,22,15,280,Homepage,View,70.0,1,Medium
1777,82,16,1047,ProductPage,View,176.0,1,Long
1778,28,11,772,ProductPage,View,34.0,1,Medium
1779,47,1,514,Checkout,Drop-off,,1,Long
1780,93,14,476,ProductPage,View,258.0,1,Long
1781,91,5,136,ProductPage,View,90.0,1,Medium
1782,23,2,462,Checkout,Drop-off,,1,Long
1783,6,18,715,Homepage,View,279.0,1,Long
1784,50,13,124,Checkout,Drop-off,,1,Long
1785,30,10,852,Homepage,View,64.0,1,Medium
1786,2,18,780,Checkout,Drop-off,,1,Long
1787,2,14,78,ProductPage,View,163.0,1,Long
1788,77,7,98,Homepage,Click,263.0,1,Long
1789,35,5,1045,ProductPage,Click,242.0,1,Long
1790,10,13,336,Homepage,View,111.0,1,Medium
1791,75,2,875,ProductPage,View,148.0,1,Long
1792,32,8,997,Homepage,View,136.0,1,Long
1793,75,6,1064,ProductPage,View,52.0,1,Medium
1794,50,9,915,Homepage,View,76.0,1,Medium
1795,10,11,471,ProductPage,View,174.0,1,Long
1796,44,11,384,Homepage,Click,127.0,1,Long
1797,83,11,194,Checkout,Purchase,209.0,1,Long
1798,74,2,627,Homepage,View,133.0,1,Long
1799,12,11,332,Homepage,Click,167.0,1,Long
1800,22,11,394,ProductPage,Click,143.0,1,Long
1801,24,17,751,Homepage,Click,74.0,1,Medium
1802,91,15,600,Checkout,Purchase,293.0,1,Long
1803,30,8,236,ProductPage,View,252.0,1,Long
1804,44,10,310,Homepage,View,165.0,1,Long
1805,87,4,434,ProductPage,View,208.0,1,Long
1806,2,11,773,Homepage,View,256.0,1,Long
1807,30,15,302,Homepage,View,95.0,1,Medium
1808,74,13,420,ProductPage,View,277.0,1,Long
1809,35,6,411,Homepage,Click,66.0,1,Medium
1810,58,19,613,Checkout,Purchase,198.0,1,Long
1811,42,7,216,Checkout,Drop-off,,1,Long
1812,5,8,209,ProductPage,View,227.0,1,Long
1813,28,7,600,ProductPage,View,237.0,1,Long
1814,87,12,196,ProductPage,View,69.0,1,Medium
1815,81,3,112,ProductPage,View,58.0,1,Medium
1816,9,20,984,Checkout,Drop-off,,1,Long
1817,65,6,889,Homepage,View,278.0,1,Long
1818,91,10,886,Homepage,Click,142.0,1,Long
1819,100,2,870,ProductPage,Drop-off,,1,Long
1820,17,6,443,ProductPage,View,179.0,1,Long
1821,93,3,385,Checkout,Drop-off,,1,Long
1822,84,4,163,ProductPage,View,233.0,1,Long
1823,40,15,301,ProductPage,View,55.0,1,Medium
1824,30,20,952,Homepage,View,300.0,1,Long
1825,23,20,673,ProductPage,View,265.0,1,Long
1826,21,2,687,ProductPage,View,220.0,1,Long
1827,16,4,335,Homepage,Click,242.0,1,Long
1828,59,5,34,Homepage,View,172.0,1,Long
1829,90,15,742,Homepage,Click,34.0,1,Medium
1830,99,17,824,Homepage,Click,81.0,1,Medium
1831,3,2,348,Homepage,View,56.0,1,Medium
1832,33,20,774,ProductPage,View,214.0,1,Long
1833,9,10,426,ProductPage,View,113.0,1,Medium
1834,78,20,273,ProductPage,View,236.0,1,Long
1835,56,9,746,Checkout,Drop-off,,1,Long
1836,1,17,814,Homepage,View,289.0,1,Long
1837,94,1,971,Checkout,Drop-off,,1,Long
1838,99,5,816,Checkout,Drop-off,,1,Long
1839,41,3,321,Checkout,Drop-off,,1,Long
1840,2,8,106,Homepage,View,195.0,1,Long
1841,64,11,1088,Homepage,View,169.0,1,Long
1842,75,1,737,ProductPage,View,127.0,1,Long
1843,37,13,1026,Checkout,Drop-off,,1,Long
1844,88,14,844,Checkout,Drop-off,,1,Long
1845,6,15,321,Homepage,View,291.0,1,Long
1846,21,2,108,ProductPage,View,197.0,1,Long
1847,15,3,1096,Homepage,View,38.0,1,Medium
1848,58,17,760,Checkout,Drop-off,,1,Long
1849,67,12,644,Homepage,View,76.0,1,Medium
1850,33,2,331,Checkout,Drop-off,,1,Long
1851,36,7,708,Homepage,View,135.0,1,Long
1852,26,8,644,Homepage,Click,163.0,1,Long
1853,88,18,305,Homepage,View,107.0,1,Medium
1854,81,12,758,ProductPage,View,82.0,1,Medium
1855,74,12,705,Homepage,View,42.0,1,Medium
1856,2,19,603,ProductPage,View,216.0,1,Long
1857,95,18,120,ProductPage,View,216.0,1,Long
1858,87,17,596,ProductPage,View,114.0,1,Medium
1859,92,10,279,Homepage,View,116.0,1,Medium
1860,54,11,470,Homepage,Click,270.0,1,Long
1861,66,2,244,Homepage,View,22.0,1,Short
1862,62,4,667,Homepage,View,293.0,1,Long
1863,24,11,885,Homepage,View,219.0,1,Long
1864,23,9,270,Homepage,Click,253.0,1,Long
1865,74,15,998,ProductPage,Click,190.0,1,Long
1866,22,20,790,Homepage,View,216.0,1,Long
1867,46,18,546,Homepage,View,92.0,1,Medium
1868,38,14,987,Checkout,Drop-off,,1,Long
1869,21,14,915,Homepage,View,152.0,1,Long
1870,8,14,105,Homepage,View,241.0,1,Long
1871,21,2,206,Homepage,Click,262.0,1,Long
1872,40,20,1002,Homepage,View,123.0,1,Long
1873,72,12,783,Homepage,View,124.0,1,Long
1874,29,13,596,ProductPage,View,233.0,1,Long
1875,67,18,255,Homepage,View,220.0,1,Long
1876,98,5,320,Checkout,Drop-off,,1,Long
1877,34,15,576,Homepage,Click,173.0,1,Long
1878,63,14,313,Checkout,Purchase,31.0,1,Medium
1879,90,16,674,Homepage,Click,136.0,1,Long
1880,53,9,472,ProductPage,Click,257.0,1,Long
1881,35,7,1035,Homepage,Click,166.0,1,Long
1882,87,2,443,Homepage,View,196.0,1,Long
1883,73,13,1125,Homepage,View,292.0,1,Long
1884,67,18,734,Homepage,View,224.0,1,Long
1885,43,18,746,Checkout,Drop-off,,1,Long
1886,51,18,1035,ProductPage,View,93.0,1,Medium
1887,81,16,924,Homepage,Click,77.0,1,Medium
1888,19,11,1060,ProductPage,Click,259.0,1,Long
1889,51,5,872,ProductPage,Click,154.0,1,Long
1890,12,11,304,Homepage,Click,162.0,1,Long
1891,12,20,961,ProductPage,Click,285.0,1,Long
1892,92,2,984,ProductPage,Click,155.0,1,Long
1893,66,1,729,Homepage,Click,47.0,1,Medium
1894,88,13,1056,Homepage,View,146.0,1,Long
1895,81,10,290,Checkout,Drop-off,,1,Long
1896,61,3,1087,Homepage,View,238.0,1,Long
1897,32,11,95,ProductPage,View,272.0,1,Long
1898,49,16,911,Homepage,View,182.0,1,Long
1899,92,1,114,ProductPage,View,33.0,1,Medium
1900,48,10,128,Homepage,View,236.0,1,Long
1901,34,15,746,Checkout,Drop-off,,1,Long
1902,39,19,403,Checkout,Drop-off,,1,Long
1903,37,10,1031,ProductPage,View,174.0,1,Long
1904,1,14,1081,Homepage,View,110.0,1,Medium
1905,76,10,584,ProductPage,View,171.0,1,Long
1906,90,8,822,Checkout,Drop-off,,1,Long
1907,34,15,969,Homepage,View,166.0,1,Long
1908,6,7,143,ProductPage,View,172.0,1,Long
1909,60,14,551,ProductPage,View,219.0,1,Long
1910,64,18,965,Homepage,View,80.0,1,Medium
1911,12,19,484,Checkout,Drop-off,,1,Long
1912,33,6,383,Checkout,Drop-off,,1,Long
1913,49,11,355,Homepage,View,17.0,1,Short
1914,55,17,932,ProductPage,View,134.0,1,Long
1915,48,12,461,Homepage,Click,62.0,1,Medium
1916,67,10,400,ProductPage,Click,85.0,1,Medium
1917,2,13,783,Checkout,Drop-off,,1,Long
1918,57,17,683,Homepage,Click,157.0,1,Long
1919,90,19,638,Homepage,Click,216.0,1,Long
1920,10,4,645,ProductPage,Click,21.0,1,Short
1921,28,12,120,ProductPage,Click,172.0,1,Long
1922,81,10,392,ProductPage,Click,93.0,1,Medium
1923,95,13,981,Checkout,Purchase,106.0,1,Medium
1924,25,3,1035,Homepage,View,249.0,1,Long
1925,96,18,43,ProductPage,View,179.0,1,Long
1926,38,9,322,ProductPage,View,201.0,1,Long
1927,48,12,119,ProductPage,View,189.0,1,Long
1928,25,11,197,ProductPage,View,13.0,1,Short
1929,1,6,938,Checkout,Drop-off,,1,Long
1930,90,18,447,Checkout,Drop-off,,1,Long
1931,26,4,234,Homepage,View,133.0,1,Long
1932,56,17,1009,Homepage,View,148.0,1,Long
1933,23,14,127,Homepage,Click,111.0,1,Medium
1934,81,13,209,Homepage,Click,158.0,1,Long
1935,68,14,492,ProductPage,Click,209.0,1,Long
1936,81,20,814,Homepage,View,248.0,1,Long
1937,66,2,157,ProductPage,View,225.0,1,Long
1938,46,14,889,ProductPage,View,166.0,1,Long
1939,96,15,560,Homepage,View,142.0,1,Long
1940,54,6,688,Checkout,Drop-off,,1,Long
1941,54,19,566,Homepage,Click,196.0,1,Long
1942,75,12,148,Homepage,Click,225.0,1,Long
1943,21,16,1042,Homepage,View,241.0,1,Long
1944,59,9,412,ProductPage,View,182.0,1,Long
1945,22,10,106,Homepage,View,68.0,1,Medium
1946,68,15,619,ProductPage,View,285.0,1,Long
1947,69,1,815,ProductPage,View,229.0,1,Long
1948,16,19,377,Homepage,View,135.0,1,Long
1949,25,2,144,Homepage,View,238.0,1,Long
1950,50,7,1105,Homepage,View,248.0,1,Long
1951,77,13,554,ProductPage,View,22.0,1,Short
1952,94,2,804,Homepage,Click,268.0,1,Long
1953,20,10,453,Homepage,View,232.0,1,Long
1954,38,11,170,Homepage,View,89.0,1,Medium
1955,76,2,1047,Homepage,View,262.0,1,Long
1956,29,14,233,Homepage,View,179.0,1,Long
1957,10,16,467,Homepage,Click,172.0,1,Long
1958,98,18,938,Homepage,Click,270.0,1,Long
1959,68,2,224,ProductPage,Click,106.0,1,Medium
1960,2,2,298,Homepage,Click,101.0,1,Medium
1961,88,5,251,Homepage,View,152.0,1,Long
1962,31,3,388,ProductPage,View,174.0,1,Long
1963,72,3,242,ProductPage,View,94.0,1,Medium
1964,26,11,567,ProductPage,View,100.0,1,Medium
1965,2,3,1088,Homepage,View,73.0,1,Medium
1966,65,4,482,Checkout,Drop-off,,1,Long
1967,60,10,800,Homepage,Click,57.0,1,Medium
1968,97,9,1091,Homepage,View,209.0,1,Long
1969,44,2,352,ProductPage,View,104.0,1,Medium
1970,28,3,224,Checkout,Drop-off,,1,Long
1971,100,6,992,Homepage,Click,36.0,1,Medium
1972,19,10,768,Homepage,Click,288.0,1,Long
1973,83,20,263,ProductPage,Click,151.0,1,Long
1974,66,18,418,Homepage,View,76.0,1,Medium
1975,31,1,563,ProductPage,View,85.0,1,Medium
1976,17,13,654,ProductPage,View,171.0,1,Long
1977,55,5,84,ProductPage,View,166.0,1,Long
1978,23,2,735,Homepage,Click,281.0,1,Long
1979,61,7,861,Homepage,Click,246.0,1,Long
1980,84,9,420,Checkout,Purchase,44.0,1,Medium
1981,68,6,310,Homepage,Click,80.0,1,Medium
1982,21,20,846,Homepage,View,189.0,1,Long
1983,56,15,427,Homepage,View,33.0,1,Medium
1984,44,10,362,Homepage,View,160.0,1,Long
1985,56,20,398,Homepage,View,192.0,1,Long
1986,98,4,132,Homepage,Click,128.0,1,Long
1987,66,14,193,ProductPage,Drop-off,,1,Long
1988,20,12,1013,ProductPage,View,14.0,1,Short
1989,45,1,1096,ProductPage,View,208.0,1,Long
1990,97,9,181,Homepage,Click,276.0,1,Long
1991,85,15,51,Homepage,View,74.0,1,Medium
1992,6,17,281,Homepage,View,293.0,1,Long
1993,51,13,547,Homepage,View,173.0,1,Long
1994,22,15,664,Homepage,Click,176.0,1,Long
1995,85,18,246,Homepage,View,239.0,1,Long
1996,74,17,65,Checkout,Drop-off,,1,Long
1997,31,7,166,ProductPage,View,236.0,1,Long
1998,40,17,851,Checkout,Drop-off,,1,Long
1999,26,14,952,Homepage,View,88.0,1,Medium
2000,32,12,905,Homepage,View,210.0,1,Long
2001,29,3,552,ProductPage,View,27.0,1,Short
2002,73,1,1090,Checkout,Drop-off,,1,Long
2003,62,7,605,Homepage,Click,82.0,1,Medium
2004,47,13,732,Checkout,Purchase,230.0,1,Long
2005,68,16,495,Checkout,Drop-off,,1,Long
2006,71,8,874,Homepage,Click,158.0,1,Long
2007,83,19,213,Checkout,Purchase,127.0,1,Long
2008,73,7,708,ProductPage,View,238.0,1,Long
2009,22,18,996,ProductPage,View,188.0,1,Long
2010,42,16,376,Homepage,View,269.0,1,Long
2011,17,1,1088,Homepage,View,204.0,1,Long
2012,50,17,678,Checkout,Drop-off,,1,Long
2013,38,5,311,ProductPage,View,31.0,1,Medium
2014,59,5,173,Checkout,Drop-off,,1,Long
2015,42,20,975,Checkout,Drop-off,,1,Long
2016,25,3,974,ProductPage,View,290.0,1,Long
2017,62,7,262,Checkout,Drop-off,,1,Long
2018,95,4,507,Homepage,Click,211.0,1,Long
2019,81,15,429,Homepage,View,87.0,1,Medium
2020,25,6,718,ProductPage,View,173.0,1,Long
2021,92,20,95,Homepage,View,158.0,1,Long
2022,70,8,348,ProductPage,View,77.0,1,Medium
2023,84,2,813,Homepage,View,238.0,1,Long
2024,1,18,1014,ProductPage,View,114.0,1,Medium
2025,61,19,228,Homepage,Click,56.0,1,Medium
2026,10,5,442,Homepage,Click,295.0,1,Long
2027,91,4,40,Checkout,Drop-off,,1,Long
2028,24,7,901,ProductPage,View,181.0,1,Long
2029,90,13,610,ProductPage,View,230.0,1,Long
2030,21,10,558,Homepage,View,171.0,1,Long
2031,46,2,322,Checkout,Drop-off,,1,Long
2032,7,2,227,ProductPage,View,75.0,1,Medium
2033,77,2,1024,Homepage,View,273.0,1,Long
2034,36,19,991,Checkout,Drop-off,,1,Long
2035,46,18,262,ProductPage,View,92.0,1,Medium
2036,70,4,621,Homepage,Click,28.0,1,Short
2037,72,2,803,Homepage,View,180.0,1,Long
2038,96,13,74,ProductPage,View,288.0,1,Long
2039,23,15,818,Checkout,Drop-off,,1,Long
2040,1,1,101,Homepage,Click,26.0,1,Short
2041,75,18,1013,ProductPage,Click,34.0,1,Medium
2042,85,2,565,Homepage,Click,211.0,1,Long
2043,8,20,201,Homepage,View,69.0,1,Medium
2044,33,7,1071,ProductPage,View,17.0,1,Short
2045,97,20,580,ProductPage,View,217.0,1,Long
2046,93,12,141,ProductPage,View,77.0,1,Medium
2047,59,18,494,ProductPage,View,186.0,1,Long
2048,20,6,410,Checkout,Drop-off,,1,Long
2049,51,20,376,ProductPage,View,142.0,1,Long
2050,56,15,243,Homepage,Click,126.0,1,Long
2051,88,11,986,ProductPage,Click,188.0,1,Long
2052,31,11,857,Homepage,View,192.0,1,Long
2053,50,4,565,ProductPage,View,289.0,1,Long
2054,26,1,62,Checkout,Drop-off,,1,Long
2055,91,16,305,Checkout,Drop-off,,1,Long
2056,5,15,442,ProductPage,View,129.0,1,Long
2057,72,2,676,Homepage,Click,240.0,1,Long
2058,38,19,351,ProductPage,Drop-off,,1,Long
2059,52,14,655,Homepage,View,29.0,1,Short
2060,99,7,568,Homepage,View,133.0,1,Long
2061,46,5,309,ProductPage,View,112.0,1,Medium
2062,34,16,1001,Checkout,Drop-off,,1,Long
2063,52,13,230,Homepage,Click,188.0,1,Long
2064,30,12,1014,Homepage,Click,107.0,1,Medium
2065,40,4,1034,Homepage,View,130.0,1,Long
2066,49,7,327,Homepage,Click,186.0,1,Long
2067,13,1,340,Homepage,Click,255.0,1,Long
2068,26,14,168,Homepage,View,18.0,1,Short
2069,89,12,99,ProductPage,View,123.0,1,Long
2070,6,10,948,Homepage,View,154.0,1,Long
2071,22,3,997,Checkout,Drop-off,,1,Long
2072,1,20,180,Checkout,Drop-off,,1,Long
2073,18,14,255,ProductPage,View,25.0,1,Short
2074,38,2,760,Homepage,View,137.0,1,Long
2075,21,9,587,Checkout,Drop-off,,1,Long
2076,98,3,363,ProductPage,View,208.0,1,Long
2077,98,10,716,Checkout,Drop-off,,1,Long
2078,84,20,928,Homepage,Click,56.0,1,Medium
2079,4,13,306,ProductPage,Click,153.0,1,Long
2080,87,16,313,Homepage,View,121.0,1,Long
2081,26,15,1076,Checkout,Drop-off,,1,Long
2082,68,11,462,Homepage,Click,42.0,1,Medium
2083,19,13,773,ProductPage,Click,162.0,1,Long
2084,88,6,626,Homepage,View,174.0,1,Long
2085,50,5,572,Homepage,Click,43.0,1,Medium
2086,43,10,412,Homepage,Click,176.0,1,Long
2087,4,5,213,Homepage,Click,135.0,1,Long
2088,32,2,1040,Homepage,View,130.0,1,Long
2089,85,18,355,ProductPage,View,214.0,1,Long
2090,78,2,286,ProductPage,View,46.0,1,Medium
2091,41,9,266,ProductPage,View,44.0,1,Medium
2092,64,12,1083,Homepage,Click,243.0,1,Long
2093,52,6,340,Homepage,Click,300.0,1,Long
2094,18,2,804,ProductPage,Click,231.0,1,Long
2095,7,16,711,Homepage,Click,57.0,1,Medium
2096,60,5,790,Checkout,Purchase,242.0,1,Long
2097,54,17,563,Homepage,View,142.0,1,Long
2098,82,19,348,Checkout,Drop-off,,1,Long
2099,89,15,175,Homepage,View,185.0,1,Long
2100,15,17,395,ProductPage,View,97.0,1,Medium
2101,53,15,623,Homepage,View,198.0,1,Long
2102,81,1,547,Homepage,View,281.0,1,Long
2103,1,17,425,Homepage,Click,211.0,1,Long
2104,37,14,946,Checkout,Drop-off,,1,Long
2105,70,12,978,Homepage,View,295.0,1,Long
2106,83,11,76,Checkout,Drop-off,,1,Long
2107,58,12,1125,Homepage,Click,177.0,1,Long
2108,34,5,909,Homepage,View,226.0,1,Long
2109,27,7,234,Homepage,View,163.0,1,Long
2110,67,14,916,ProductPage,View,240.0,1,Long
2111,94,10,216,ProductPage,View,28.0,1,Short
2112,30,15,502,ProductPage,View,156.0,1,Long
2113,11,16,682,ProductPage,View,137.0,1,Long
2114,40,5,1033,Homepage,View,298.0,1,Long
2115,22,17,690,Homepage,View,77.0,1,Medium
2116,20,8,1076,ProductPage,View,156.0,1,Long
2117,63,16,371,Homepage,Click,29.0,1,Short
2118,70,19,423,Homepage,View,176.0,1,Long
2119,23,17,637,Homepage,View,97.0,1,Medium
2120,77,20,528,Checkout,Drop-off,,1,Long
2121,66,7,57,ProductPage,View,282.0,1,Long
2122,21,5,271,Homepage,View,79.0,1,Medium
2123,14,17,824,Homepage,View,49.0,1,Medium
2124,1,3,297,ProductPage,View,161.0,1,Long
2125,21,14,783,Checkout,Drop-off,,1,Long
2126,16,7,222,Homepage,Click,217.0,1,Long
2127,98,16,749,Checkout,Purchase,292.0,1,Long
2128,45,17,378,Checkout,Drop-off,,1,Long
2129,89,11,764,Checkout,Drop-off,,1,Long
2130,30,15,501,Homepage,View,130.0,1,Long
2131,48,4,435,Checkout,Drop-off,,1,Long
2132,13,4,107,ProductPage,View,22.0,1,Short
2133,73,9,541,Homepage,Click,208.0,1,Long
2134,60,4,886,ProductPage,Click,160.0,1,Long
2135,53,19,145,Homepage,View,272.0,1,Long
2136,16,12,321,Checkout,Drop-off,,1,Long
2137,54,16,963,ProductPage,View,117.0,1,Medium
2138,33,18,491,ProductPage,View,133.0,1,Long
2139,49,11,498,ProductPage,View,84.0,1,Medium
2140,48,16,568,Homepage,Click,29.0,1,Short
2141,40,3,1027,ProductPage,Click,191.0,1,Long
2142,34,11,243,Homepage,Click,224.0,1,Long
2143,46,16,735,ProductPage,Click,283.0,1,Long
2144,82,14,685,Homepage,View,281.0,1,Long
2145,66,19,914,ProductPage,View,207.0,1,Long
2146,54,1,1036,ProductPage,View,187.0,1,Long
2147,83,3,560,Checkout,Drop-off,,1,Long
2148,39,10,757,ProductPage,View,176.0,1,Long
2149,33,14,389,Homepage,Click,63.0,1,Medium
2150,14,13,327,Homepage,Click,121.0,1,Long
2151,73,9,445,Homepage,View,152.0,1,Long
2152,41,15,762,ProductPage,View,262.0,1,Long
2153,65,16,436,ProductPage,View,289.0,1,Long
2154,19,9,776,Checkout,Drop-off,,1,Long
2155,70,14,145,ProductPage,View,126.0,1,Long
2156,30,20,492,Homepage,View,60.0,1,Medium
2157,90,16,466,Checkout,Drop-off,,1,Long
2158,3,14,200,ProductPage,View,39.0,1,Medium
2159,4,8,1111,ProductPage,View,259.0,1,Long
2160,66,10,1010,Homepage,View,150.0,1,Long
2161,42,17,383,ProductPage,View,144.0,1,Long
2162,26,15,191,Homepage,Click,219.0,1,Long
2163,46,18,969,ProductPage,Click,217.0,1,Long
